atmart_geo_id,pcode_commune,nom_commune,indicateur_id,periode,annee_reference,valeur,unite,statut_valeur,methode,niveau_qualite,source,date_source,date_extraction,version
HTC-0331,HT0331,Grande Rivière Du Nord,IND-GEO-004,HT-A-2026,2026,59.32,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0331,HT0331,Grande Rivière Du Nord,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0331,HT0331,Grande Rivière Du Nord,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0331,HT0331,Grande Rivière Du Nord,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0331,HT0331,Grande Rivière Du Nord,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0332,HT0332,Bahon,IND-GEO-001,HT-A-2018,2018,79.22,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0332,HT0332,Bahon,IND-GEO-002,HT-A-2018,2018,3,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0332,HT0332,Bahon,IND-GEO-003,HT-A-2026,2026,37,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0332,HT0332,Bahon,IND-GEO-004,HT-A-2026,2026,46.71,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0332,HT0332,Bahon,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0332,HT0332,Bahon,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0332,HT0332,Bahon,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0332,HT0332,Bahon,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0341,HT0341,Saint-Raphaël,IND-GEO-001,HT-A-2018,2018,183.62,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0341,HT0341,Saint-Raphaël,IND-GEO-002,HT-A-2018,2018,4,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0341,HT0341,Saint-Raphaël,IND-GEO-003,HT-A-2026,2026,53,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0341,HT0341,Saint-Raphaël,IND-GEO-004,HT-A-2026,2026,28.86,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0341,HT0341,Saint-Raphaël,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0341,HT0341,Saint-Raphaël,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0341,HT0341,Saint-Raphaël,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0341,HT0341,Saint-Raphaël,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0342,HT0342,Dondon,IND-GEO-001,HT-A-2018,2018,120.39,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0342,HT0342,Dondon,IND-GEO-002,HT-A-2018,2018,5,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0342,HT0342,Dondon,IND-GEO-003,HT-A-2026,2026,75,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0342,HT0342,Dondon,IND-GEO-004,HT-A-2026,2026,62.3,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0342,HT0342,Dondon,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0342,HT0342,Dondon,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0342,HT0342,Dondon,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0342,HT0342,Dondon,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0343,HT0343,Ranquitte,IND-GEO-001,HT-A-2018,2018,80.53,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0343,HT0343,Ranquitte,IND-GEO-002,HT-A-2018,2018,3,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0343,HT0343,Ranquitte,IND-GEO-003,HT-A-2026,2026,41,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0343,HT0343,Ranquitte,IND-GEO-004,HT-A-2026,2026,50.91,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0343,HT0343,Ranquitte,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0343,HT0343,Ranquitte,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0343,HT0343,Ranquitte,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0343,HT0343,Ranquitte,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0344,HT0344,Pignon,IND-GEO-001,HT-A-2018,2018,144.2,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0344,HT0344,Pignon,IND-GEO-002,HT-A-2018,2018,2,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0344,HT0344,Pignon,IND-GEO-003,HT-A-2026,2026,47,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0344,HT0344,Pignon,IND-GEO-004,HT-A-2026,2026,32.59,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0344,HT0344,Pignon,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0344,HT0344,Pignon,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0344,HT0344,Pignon,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0344,HT0344,Pignon,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0345,HT0345,La Victoire,IND-GEO-001,HT-A-2018,2018,30.35,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0345,HT0345,La Victoire,IND-GEO-002,HT-A-2018,2018,1,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0345,HT0345,La Victoire,IND-GEO-003,HT-A-2026,2026,10,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0345,HT0345,La Victoire,IND-GEO-004,HT-A-2026,2026,32.95,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0345,HT0345,La Victoire,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0345,HT0345,La Victoire,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0345,HT0345,La Victoire,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0345,HT0345,La Victoire,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0351,HT0351,Borgne,IND-GEO-001,HT-A-2018,2018,182.16,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0351,HT0351,Borgne,IND-GEO-002,HT-A-2018,2018,7,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0351,HT0351,Borgne,IND-GEO-003,HT-A-2026,2026,90,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0351,HT0351,Borgne,IND-GEO-004,HT-A-2026,2026,49.41,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0351,HT0351,Borgne,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0351,HT0351,Borgne,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0351,HT0351,Borgne,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0351,HT0351,Borgne,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0352,HT0352,Port-Margot,IND-GEO-001,HT-A-2018,2018,123.68,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0352,HT0352,Port-Margot,IND-GEO-002,HT-A-2018,2018,6,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0352,HT0352,Port-Margot,IND-GEO-003,HT-A-2026,2026,67,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0352,HT0352,Port-Margot,IND-GEO-004,HT-A-2026,2026,54.17,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0352,HT0352,Port-Margot,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0352,HT0352,Port-Margot,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0352,HT0352,Port-Margot,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0352,HT0352,Port-Margot,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0361,HT0361,Limbé,IND-GEO-001,HT-A-2018,2018,118.96,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0361,HT0361,Limbé,IND-GEO-002,HT-A-2018,2018,6,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0361,HT0361,Limbé,IND-GEO-003,HT-A-2026,2026,66,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0361,HT0361,Limbé,IND-GEO-004,HT-A-2026,2026,55.48,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0361,HT0361,Limbé,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0361,HT0361,Limbé,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0361,HT0361,Limbé,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0361,HT0361,Limbé,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0362,HT0362,Bas Limbé,IND-GEO-001,HT-A-2018,2018,52.34,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0362,HT0362,Bas Limbé,IND-GEO-002,HT-A-2018,2018,2,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0362,HT0362,Bas Limbé,IND-GEO-003,HT-A-2026,2026,28,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0362,HT0362,Bas Limbé,IND-GEO-004,HT-A-2026,2026,53.5,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0362,HT0362,Bas Limbé,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0362,HT0362,Bas Limbé,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0362,HT0362,Bas Limbé,IND-MAR-001,HT-A-2026,2026,0,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0362,HT0362,Bas Limbé,IND-QUA-001,HT-A-2026,2026,40,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0371,HT0371,Plaisance,IND-GEO-001,HT-A-2018,2018,121.88,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0371,HT0371,Plaisance,IND-GEO-002,HT-A-2018,2018,8,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0371,HT0371,Plaisance,IND-GEO-003,HT-A-2026,2026,91,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0371,HT0371,Plaisance,IND-GEO-004,HT-A-2026,2026,74.66,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0371,HT0371,Plaisance,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0371,HT0371,Plaisance,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0371,HT0371,Plaisance,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0371,HT0371,Plaisance,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0372,HT0372,Pilate,IND-GEO-001,HT-A-2018,2018,135.62,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0372,HT0372,Pilate,IND-GEO-002,HT-A-2018,2018,8,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0372,HT0372,Pilate,IND-GEO-003,HT-A-2026,2026,93,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0372,HT0372,Pilate,IND-GEO-004,HT-A-2026,2026,68.57,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0372,HT0372,Pilate,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0372,HT0372,Pilate,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0372,HT0372,Pilate,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0372,HT0372,Pilate,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0411,HT0411,Fort-Liberté,IND-GEO-001,HT-A-2018,2018,237.27,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0411,HT0411,Fort-Liberté,IND-GEO-002,HT-A-2018,2018,4,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0411,HT0411,Fort-Liberté,IND-GEO-003,HT-A-2026,2026,76,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0411,HT0411,Fort-Liberté,IND-GEO-004,HT-A-2026,2026,32.03,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0411,HT0411,Fort-Liberté,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0411,HT0411,Fort-Liberté,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0411,HT0411,Fort-Liberté,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0411,HT0411,Fort-Liberté,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0412,HT0412,Ferrier,IND-GEO-001,HT-A-2018,2018,68.3,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0412,HT0412,Ferrier,IND-GEO-002,HT-A-2018,2018,1,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0412,HT0412,Ferrier,IND-GEO-003,HT-A-2026,2026,27,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0412,HT0412,Ferrier,IND-GEO-004,HT-A-2026,2026,39.53,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0412,HT0412,Ferrier,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
HTC-0412,HT0412,Ferrier,IND-EDU-001,HT-A-2022,2022,,nombre,N,"Commune hors de la zone couverte par la cartographie 2022 : absence de donnée, et non absence d'école",C,OCHA Haïti — institutions scolaires (2022),2022-09-28,2026-07-31,v1.2026.07
HTC-0412,HT0412,Ferrier,IND-MAR-001,HT-A-2026,2026,1,nombre,A,Comptage des marchés suivis pour les prix,B,PAM — Haiti Food Prices,2026-07-26,2026-07-31,v1.2026.07
HTC-0412,HT0412,Ferrier,IND-QUA-001,HT-A-2026,2026,60,%,A,"Cinq dimensions testées : superficie, localités, santé, écoles, marchés",A,Atmart — calcul sur le backbone,2026-07-31,2026-07-31,v1.2026.07
HTC-0413,HT0413,Perches,IND-GEO-001,HT-A-2018,2018,40.39,km²,A,Somme des superficies des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0413,HT0413,Perches,IND-GEO-002,HT-A-2018,2018,2,nombre,A,Comptage des sections communales,A,CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0413,HT0413,Perches,IND-GEO-003,HT-A-2026,2026,24,nombre,A,Comptage des localités rattachées par point-dans-polygone,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0413,HT0413,Perches,IND-GEO-004,HT-A-2026,2026,59.42,localités / 100 km²,A,IND-GEO-003 ÷ superficie × 100,B,GeoNames + CNIGS via OCHA COD-AB,2026-01-26,2026-07-31,v1.2026.07
HTC-0413,HT0413,Perches,IND-SAN-001,HT-A-2023,2023,,nombre,N,"Commune hors des 14 communes couvertes par la source OCHA 2023 : absence de donnée, et non absence d'établissement",C,OCHA Haïti — établissements de santé (2023),2023-12-22,2026-07-31,v1.2026.07
