indicateur_id,atmart_geo_id,pcode_commune,commune,commune_ht,departement,valeur,unite,annee_reference,statut_valeur,niveau_qualite,source,version,signal_population
IND-POP-008,HTC-0311,HT0311,Cap-Haïtien,Kap Ayisyen,Nord,161011,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0422,HT0422,Capotille,Kapotiy,Nord-Est,10989,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,ecart_fort
IND-POP-008,HTC-0434,HT0434,Caracol,Karakòl,Nord-Est,4277,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0442,HT0442,Carice,karis,Nord-Est,7889,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0113,HT0113,Carrefour,Kafou,Ouest,236853,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0733,HT0733,Cavaillon,Kavayon,Sud,31888,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0213,HT0213,Cayes-Jacmel,Kay Jakmèl,Sud-Est,25941,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0614,HT0614,Cerca Carvajal,Sèka Kavajal,Centre,16214,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0641,HT0641,Cerca La Source,Sèka Lasous,Centre,36790,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0815,HT0815,Chambellan,Chanbelan,Grande'Anse,18425,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0914,HT0914,Chamsolme,Chansòlm,Nord-Ouest,16256,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
IND-POP-008,HTC-0713,HT0713,Chantal,Chantal,Sud,20633,habitants,2024,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),v1.2026.07,concordant
