code_circonscription,circonscription,departement,arrondissement,parti,candidat,annee_t1,mois_t1,pv_inclus_t1,pv_attendus_t1,resultat_t1,voix_t1,valides_t1,blancs_t1,nuls_t1,annee_t2,mois_t2,pv_inclus_t2,pv_attendus_t2,resultat_t2,voix_t2,valides_t2,blancs_t2,nuls_t2,elu,annee_annule,mois_annule,pv_inclus_annule,pv_attendus_annule,voix_annule,valides_annule,blancs_annule,nuls_annule,notes_de_la_source,source,licence,source_id
6,L'ANSE ROUGE,ARTIBONITE,GROS MORNE,DELIVRANS,SAJOUS SMITH,2015,8,42,48,0,31,6852,21,282,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,VERITE,RAPHAEL SALEM,2015,8,40,43,1,1835,5733,45,820,2015,10,33,43,0,2967,5466,12,287,1,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,INITE PATRIYOTIK,VILMAR WILSON,2015,8,40,43,1,1287,5733,45,820,2015,10,33,43,0,2499,5466,12,287,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,AAA,DESTIN ALTES,2015,8,40,43,0,853,5733,45,820,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,RESPE,DORCELY DEJEAN PRESNEL,2015,8,40,43,0,438,5733,45,820,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,BOUCLIER,PERARD SMITH,2015,8,40,43,0,258,5733,45,820,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,RANDEVOUS,ELVARISTE MICHELOT,2015,8,40,43,0,197,5733,45,820,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,KID,CINORD DIEUFAIT,2015,8,40,43,0,182,5733,45,820,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,PPFF,JEROME JHON,2015,8,40,43,0,175,5733,45,820,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,AKAO,DEVALSAINT NUCSON,2015,8,40,43,0,137,5733,45,820,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,FUSION,SAINT-LOUIS JEAN RONALD,2015,8,40,43,0,95,5733,45,820,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,PLATFÒM PITIT DESSALINES,VALCOURT RAOUL,2015,8,40,43,0,95,5733,45,820,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,LAPEH,FABIEN JEAN BAPTISTE,2015,8,40,43,0,74,5733,45,820,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,C.N.P.P.H,DALUS SYLVANIE,2015,8,40,43,0,63,5733,45,820,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
7,MARMELADE,ARTIBONITE,MARMELADE,RENMEN AYITI,SYLVAIN MECANIX,2015,8,40,43,0,44,5733,45,820,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
8,SAINT-MICHEL,ARTIBONITE,MARMELADE,PLATFÒM PITIT DESSALINES,JOSEPH PATRICK,2015,8,117,140,1,2782,12825,60,1660,2015,10,137,140,0,7036,16793,93,1011,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
8,SAINT-MICHEL,ARTIBONITE,MARMELADE,VERITE,AMILCAR MYRIAM,2015,8,117,140,1,2651,12825,60,1660,2015,10,137,140,0,9757,16793,93,1011,1,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
8,SAINT-MICHEL,ARTIBONITE,MARMELADE,KID,CENEUS HELMAN,2015,8,117,140,0,1924,12825,60,1660,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
8,SAINT-MICHEL,ARTIBONITE,MARMELADE,UNIR-AYITI INI,ELIUS MOISE,2015,8,117,140,0,1390,12825,60,1660,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
8,SAINT-MICHEL,ARTIBONITE,MARMELADE,AAA,JEAN LOUIS GERILIEN,2015,8,117,140,0,1276,12825,60,1660,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
8,SAINT-MICHEL,ARTIBONITE,MARMELADE,P.H.T.K,BRUTUS MICHELET,2015,8,117,140,0,1049,12825,60,1660,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
8,SAINT-MICHEL,ARTIBONITE,MARMELADE,KONTRAPEPLA,MELTINORD VERDIEU,2015,8,117,140,0,765,12825,60,1660,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
8,SAINT-MICHEL,ARTIBONITE,MARMELADE,RENMEN AYITI,PETIT-FRERE GESPER,2015,8,117,140,0,323,12825,60,1660,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
8,SAINT-MICHEL,ARTIBONITE,MARMELADE,MIDH,DEZALLANT WISLY,2015,8,117,140,0,225,12825,60,1660,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
8,SAINT-MICHEL,ARTIBONITE,MARMELADE,C.N.P.P.H,FRANCOIS GUILOT,2015,8,117,140,0,224,12825,60,1660,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
8,SAINT-MICHEL,ARTIBONITE,MARMELADE,PLATFÒM PEYIZAN,MENARD MAXIME FRANCOIS,2015,8,117,140,0,216,12825,60,1660,,,,,,,,,,0,,,,,,,,,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,KONA,D'HAITI SAMUEL,2015,10,287,300,0,11127,27478,306,1149,2016,11,251,268,1,17507,26423,317,631,1,2015,8,66,300,1506,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,KID,NARCISSE JEAN-HUGUES,2015,10,287,300,0,4772,27478,306,1149,2016,11,251,268,1,8916,26423,317,631,0,2015,8,66,300,401,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,PLATFÒM PEYIZAN,TOUSSAINT ALTES,2015,10,287,300,0,3069,27478,306,1149,,,,,,,,,,0,2015,8,66,300,451,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,MOCHRENHA,LOUIS LAVIGUENS,2015,10,287,300,0,2508,27478,306,1149,,,,,,,,,,0,2015,8,66,300,311,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,AAA,DEVELSAINT JEAN RONY,2015,10,287,300,0,1534,27478,306,1149,,,,,,,,,,0,2015,8,66,300,248,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,NOUVELLE HAITI,TOUSSAINT DAVID,2015,10,287,300,0,1290,27478,306,1149,,,,,,,,,,0,2015,8,66,300,267,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,BOUCLIER,VOLCY ISAAC,2015,10,287,300,0,681,27478,306,1149,,,,,,,,,,0,2015,8,66,300,81,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,P.H.T.K,CHARLES ARRIEL,2015,10,287,300,0,486,27478,306,1149,,,,,,,,,,0,2015,8,66,300,123,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,FANMI LAVALAS,BAZELAIS THEVENOT,2015,10,287,300,0,382,27478,306,1149,,,,,,,,,,0,2015,8,66,300,201,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,PLATFÒM PITIT DESSALINES,CAJUSTE JOSEPH YVES,2015,10,287,300,0,361,27478,306,1149,,,,,,,,,,0,2015,8,66,300,148,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,RENMEN AYITI,ULYSSE JEAN NARDIN,2015,10,287,300,0,326,27478,306,1149,,,,,,,,,,0,2015,8,66,300,215,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,VERITE,WILLIAM MARIE VANIOLA,2015,10,287,300,0,189,27478,306,1149,,,,,,,,,,0,2015,8,66,300,119,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,ATERI,NHERISSON JEAN ROBERT,2015,10,287,300,0,166,27478,306,1149,,,,,,,,,,0,2015,8,66,300,95,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,LAPEH,JOSEPH PATSY,2015,10,287,300,0,143,27478,306,1149,,,,,,,,,,0,2015,8,66,300,74,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,PPFF,SERVILUS CLERVOYANT,2015,10,287,300,0,125,27478,306,1149,,,,,,,,,,0,2015,8,66,300,113,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,C.N.P.P.H,DAMEUS GLEMEAU,2015,10,287,300,0,67,27478,306,1149,,,,,,,,,,0,2015,8,66,300,28,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,KONSYANS PATRIYOTIK,VALERY PIERRE-MICHEL ANTOINE,2015,10,287,300,0,63,27478,306,1149,,,,,,,,,,0,2015,8,66,300,167,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,PLATFÒM LEVE KANPE,JULES RENOLD,2015,10,287,300,0,58,27478,306,1149,,,,,,,,,,0,2015,8,66,300,96,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,FUSION,LOUIS OCTA NICOLAS,2015,10,287,300,0,50,27478,306,1149,,,,,,,,,,0,2015,8,66,300,42,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,PLATEFORME RAPWOCHE,VERTILUS SERGE,2015,10,287,300,0,42,27478,306,1149,,,,,,,,,,0,2015,8,66,300,6,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,ENTREH,CALIXTE REGINALD,2015,10,287,300,0,31,27478,306,1149,,,,,,,,,,0,2015,8,66,300,25,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
9,SAINT MARC,ARTIBONITE,SAINT MARC,PANAH,JOSEPH CHESNEL,2015,10,287,300,0,8,27478,306,1149,,,,,,,,,,0,2015,8,66,300,17,4734,21,200,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
10,VERRETTES,ARTIBONITE,SAINT MARC,PLATFÒM LEVE KANPE,PAUL LORMEUS GERARD,2015,10,160,161,0,4934,19227,66,276,2016,11,129,140,1,8999,15365,97,252,1,2015,8,67,161,1565,7592,21,129,,"Election Passport (David Lublin, American University), « Haiti — Chamber of Deputies 2015-2017 », d'après les résultats du CEP","Tous droits réservés (CEP) — republication gratuite avec citation, décision Atmart du 18/09/2026",SRC-071
