pays,code_pays,vague,mode_de_collecte,variable,theme,indicateur,unite,domaine,domaine_nom,estimation,ic95_bas,ic95_haut,erreur_type,n_repondants,n_grappes,effet_de_plan,ponderation,pose_verifie_sur_le_questionnaire,passeport,source_id,source,licence,date_extraction
République dominicaine,DOM,2008,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,milieu,Rural,23.5443,18.068,29.0206,2.794,395,57,,"note technique : « Dominican Republic 2008, 1,507, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2008,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,milieu,Urbain,24.5841,22.1519,27.0163,1.2409,1082,57,,"note technique : « Dominican Republic 2008, 1,507, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2008,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,national,République dominicaine,24.306,21.8943,26.7177,1.2305,1477,57,1.21,"note technique : « Dominican Republic 2008, 1,507, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,milieu,Rural,28.6802,22.9578,34.4026,2.9196,394,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,milieu,Urbain,30.855,27.8521,33.8579,1.5321,1076,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,national,République dominicaine,30.2721,27.329,33.2152,1.5016,1470,60,1.57,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Este,31.3305,21.0516,41.6094,5.2443,233,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Metropolitana,27.7657,23.0334,32.498,2.4144,461,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Norte,31.25,26.1438,36.3562,2.6052,528,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Sur,31.8548,27.3365,36.3732,2.3053,248,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,milieu,Rural,30.9298,26.472,35.3875,2.2744,527,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,milieu,Urbain,32.3929,29.5573,35.2285,1.4467,957,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,national,République dominicaine,31.8733,29.5372,34.2094,1.1919,1484,55,0.97,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Este,22.3958,12.8812,31.9105,4.8544,192,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Metropolitana,28.5441,25.7085,31.3796,1.4467,522,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Norte,36.7113,32.7808,40.6417,2.0053,523,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2012,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Sur,36.0324,29.9559,42.1089,3.1003,247,55,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,milieu,Rural,27.321,21.9996,32.6423,2.715,377,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,milieu,Urbain,29.5213,26.6524,32.3901,1.4637,1128,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,national,République dominicaine,28.9701,26.5286,31.4116,1.2457,1505,63,1.13,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Este,30.5699,27.3498,33.7901,1.6429,193,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Metropolitana,23.4545,19.8444,27.0647,1.8419,550,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Norte,34.608,29.5075,39.7086,2.6023,523,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2014,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Sur,28.0335,21.954,34.1129,3.1018,239,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,milieu,Rural,33.4211,28.237,38.6051,2.6449,380,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,milieu,Urbain,43.2769,40.3745,46.1794,1.4809,1123,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,national,République dominicaine,40.7851,38.0496,43.5206,1.3957,1503,63,1.21,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Este,31.7708,24.0973,39.4444,3.9151,192,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Metropolitana,43.3028,38.8622,47.7433,2.2656,545,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Norte,40.7197,36.4354,45.004,2.1859,528,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2019,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Sur,42.437,34.3252,50.5488,4.1387,238,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,national,République dominicaine,43.5045,40.3935,46.6155,1.5872,1441,1441,1.0,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Este,35.4245,26.5989,44.2502,4.5029,150,1441,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Metropolitana,43.2307,38.4631,47.9982,2.4324,626,1441,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Norte,45.3005,39.7421,50.8589,2.8359,443,1441,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2021,téléphone,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Sur,46.9233,38.9282,54.9183,4.0791,221,1441,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,milieu,Rural,32.1526,27.8592,36.446,2.1905,367,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,milieu,Urbain,42.0016,39.2215,44.7817,1.4184,1219,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,national,République dominicaine,39.7226,37.276,42.1692,1.2483,1586,63,1.03,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Este,35.2381,31.0568,39.4194,2.1333,210,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Metropolitana,43.0532,38.9997,47.1067,2.0681,583,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Norte,36.2782,32.1265,40.4299,2.1182,532,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2023,face-à-face,q14,migration,Intention de partir vivre ou travailler à l'étranger dans les trois ans,0-100,région d'enquête,Sur,42.9119,35.4887,50.335,3.7873,261,63,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,milieu,Rural,19.8748,16.3333,23.4164,1.8069,758,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,milieu,Urbain,20.0585,17.2201,22.897,1.4482,1064,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,national,Haïti,19.9705,17.6399,22.3011,1.1891,1822,114,1.26,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Aire métropolitaine,21.9238,18.5966,25.2509,1.6975,655,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Centre,15.4961,11.8481,19.144,1.8612,330,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Nord,20.6589,12.7493,28.5684,4.0355,288,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Reste de l'Ouest,17.0939,14.2377,19.95,1.4572,255,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2012,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Sud,21.9237,15.3712,28.4761,3.3431,294,114,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,milieu,Rural,14.5695,11.7351,17.404,1.4462,755,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,milieu,Urbain,16.8675,13.8206,19.9143,1.5545,747,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,national,Haïti,15.7124,13.6373,17.7875,1.0587,1502,62,1.27,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Aire métropolitaine,18.617,15.833,21.401,1.4204,376,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Centre,18.3183,12.586,24.0507,2.9247,333,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Nord,16.4336,12.1932,20.6739,2.1635,286,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Reste de l'Ouest,14.5455,7.2743,21.8166,3.7098,220,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2014,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Sud,9.0592,5.7547,12.3638,1.686,287,62,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,milieu,Rural,21.3955,19.1636,23.6274,1.1387,863,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,milieu,Urbain,22.66,20.4476,24.8724,1.1288,1342,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,national,Haïti,22.0106,20.5409,23.4802,0.7498,2205,88,0.66,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Aire métropolitaine,23.4728,20.68,26.2655,1.4249,763,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Centre,21.0917,18.1531,24.0303,1.4993,430,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Nord,22.5496,18.8717,26.2274,1.8765,501,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Reste de l'Ouest,24.0675,21.4039,26.7311,1.359,223,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2017,face-à-face,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,région d'enquête,Sud,19.092,15.1394,23.0447,2.0167,288,88,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
Haïti,HTI,2021,téléphone,vic1ext,securite,A été victime d'un délit (12 derniers mois),0-100,national,Haïti,21.6576,18.8732,24.4421,1.4206,1495,1495,1.0,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
