atmart_geo_id,pcode_commune,nom_commune,periode,annee_reference,sexe,tranche_age,borne_min,borne_max,rang_tranche,effectif,part_population,statut_valeur,niveau_qualite,source,date_source,date_extraction,version
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,0-4,0,4,1,6078,6.54,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,5-9,5,9,2,5723,6.16,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,10-14,10,14,3,5090,5.48,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,15-19,15,19,4,4954,5.33,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,20-24,20,24,5,4539,4.89,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,25-29,25,29,6,3983,4.29,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,30-34,30,34,7,3803,4.1,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,35-39,35,39,8,3715,4.0,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,40-44,40,44,9,2216,2.39,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,45-49,45,49,10,1769,1.9,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,50-54,50,54,11,1476,1.59,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,55-59,55,59,12,1312,1.41,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,60-64,60,64,13,1532,1.65,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,65-69,65,69,14,1163,1.25,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,70-74,70,74,15,780,0.84,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,75-79,75,79,16,445,0.48,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,F,80 et plus,80,,17,462,0.5,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,0-4,0,4,1,6109,6.58,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,5-9,5,9,2,5688,6.12,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,10-14,10,14,3,5107,5.5,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,15-19,15,19,4,4703,5.06,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,20-24,20,24,5,3821,4.11,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,25-29,25,29,6,3494,3.76,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,30-34,30,34,7,3649,3.93,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,35-39,35,39,8,3204,3.45,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,40-44,40,44,9,2073,2.23,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,45-49,45,49,10,1299,1.4,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,50-54,50,54,11,986,1.06,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,55-59,55,59,12,831,0.89,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,60-64,60,64,13,932,1.0,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,65-69,65,69,14,720,0.78,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,70-74,70,74,15,594,0.64,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,75-79,75,79,16,335,0.36,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,M,80 et plus,80,,17,284,0.31,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,0-4,0,4,1,12187,13.12,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,5-9,5,9,2,11411,12.29,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,10-14,10,14,3,10197,10.98,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,15-19,15,19,4,9657,10.4,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,20-24,20,24,5,8360,9.0,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,25-29,25,29,6,7477,8.05,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,30-34,30,34,7,7452,8.02,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,35-39,35,39,8,6919,7.45,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,40-44,40,44,9,4289,4.62,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,45-49,45,49,10,3068,3.3,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,50-54,50,54,11,2462,2.65,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,55-59,55,59,12,2143,2.31,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,60-64,60,64,13,2464,2.65,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,65-69,65,69,14,1883,2.03,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,70-74,70,74,15,1374,1.48,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,75-79,75,79,16,780,0.84,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0212,HT0212,Marigot,HT-A-2024,2024,T,80 et plus,80,,17,746,0.8,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,0-4,0,4,1,3300,6.62,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,5-9,5,9,2,3094,6.21,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,10-14,10,14,3,2834,5.69,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,15-19,15,19,4,2930,5.88,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,20-24,20,24,5,2143,4.3,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,25-29,25,29,6,1998,4.01,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,30-34,30,34,7,1996,4.0,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,35-39,35,39,8,1675,3.36,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,40-44,40,44,9,1226,2.46,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,45-49,45,49,10,864,1.73,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,50-54,50,54,11,805,1.62,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,55-59,55,59,12,701,1.41,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,60-64,60,64,13,799,1.6,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,65-69,65,69,14,616,1.24,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,70-74,70,74,15,459,0.92,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,75-79,75,79,16,235,0.47,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,F,80 et plus,80,,17,266,0.53,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,0-4,0,4,1,3383,6.79,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,5-9,5,9,2,2988,5.99,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,10-14,10,14,3,2880,5.78,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,15-19,15,19,4,2769,5.56,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,20-24,20,24,5,2214,4.44,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,25-29,25,29,6,1566,3.14,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,30-34,30,34,7,1822,3.66,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,35-39,35,39,8,1737,3.48,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,40-44,40,44,9,1071,2.15,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,45-49,45,49,10,651,1.31,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,50-54,50,54,11,618,1.24,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,55-59,55,59,12,509,1.02,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,60-64,60,64,13,554,1.11,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,65-69,65,69,14,423,0.85,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,70-74,70,74,15,333,0.67,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,75-79,75,79,16,236,0.47,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,M,80 et plus,80,,17,150,0.3,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,0-4,0,4,1,6683,13.41,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,5-9,5,9,2,6082,12.2,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,10-14,10,14,3,5714,11.46,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,15-19,15,19,4,5699,11.43,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,20-24,20,24,5,4357,8.74,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,25-29,25,29,6,3564,7.15,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,30-34,30,34,7,3818,7.66,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,35-39,35,39,8,3412,6.85,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,40-44,40,44,9,2297,4.61,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,45-49,45,49,10,1515,3.04,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,50-54,50,54,11,1423,2.85,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,55-59,55,59,12,1210,2.43,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,60-64,60,64,13,1353,2.71,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,65-69,65,69,14,1039,2.08,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,70-74,70,74,15,792,1.59,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,75-79,75,79,16,471,0.94,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0213,HT0213,Cayes-Jacmel,HT-A-2024,2024,T,80 et plus,80,,17,416,0.83,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,0-4,0,4,1,2991,6.31,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,5-9,5,9,2,2794,5.9,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,10-14,10,14,3,2666,5.63,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,15-19,15,19,4,2465,5.2,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,20-24,20,24,5,1744,3.68,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,25-29,25,29,6,1557,3.29,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,30-34,30,34,7,1682,3.55,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,35-39,35,39,8,1409,2.97,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,40-44,40,44,9,1068,2.25,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,45-49,45,49,10,861,1.82,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,50-54,50,54,11,797,1.68,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,55-59,55,59,12,679,1.43,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,60-64,60,64,13,665,1.4,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,65-69,65,69,14,615,1.3,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,70-74,70,74,15,409,0.86,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,75-79,75,79,16,299,0.63,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,F,80 et plus,80,,17,243,0.51,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,M,0-4,0,4,1,3021,6.38,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,M,5-9,5,9,2,2854,6.02,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,M,10-14,10,14,3,2830,5.97,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
HTC-0214,HT0214,La Vallée,HT-A-2024,2024,M,15-19,15,19,4,2540,5.36,E,B,UNFPA/OCHA HDX — COD-PS Haïti 2024 (CC BY-IGO),2024-10-26,2026-08-11,v1.2026.07
