categorie,type_organisation,acronyme,nom,secteur,departement,pcode_departement,commune,pcode_commune,methode_rattachement,source_id,source,millesime,date_extraction,statut_valeur,niveau_qualite,version
Organisations humanitaires et de développement,ONG internationale,INSO,International NGO Safety Organisation,Coord. & Log. & services support,Nippes,HT10,Grand-Boucan,HT1032,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Port-au-Prince,HT0111,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Delmas,HT0112,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Carrefour,HT0113,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Pétion-Ville,HT0114,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Kenscoff,HT0115,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Gressier,HT0116,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Cité Soleil,HT0117,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Tabarre,HT0118,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Léogâne,HT0121,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Petit-Goâve,HT0122,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Grand-Goâve,HT0123,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Croix-Des-Bouquets,HT0131,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Thomazeau,HT0132,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Ganthier,HT0133,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Cornillon / Grand Bois,HT0134,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Fonds-Verrettes,HT0135,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Arcahaie,HT0141,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Cabaret,HT0142,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Anse à Galets,HT0151,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Ouest,HT01,Pointe à Raquette,HT0152,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Sud-Est,HT02,Jacmel,HT0211,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Sud-Est,HT02,Marigot,HT0212,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Sud-Est,HT02,Cayes-Jacmel,HT0213,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Sud-Est,HT02,La Vallée,HT0214,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Sud-Est,HT02,Bainet,HT0221,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Sud-Est,HT02,Côtes de Fer,HT0222,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Sud-Est,HT02,Belle Anse,HT0231,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Sud-Est,HT02,Grand Gosier,HT0232,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Sud-Est,HT02,Thiotte,HT0233,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Sud-Est,HT02,Anse-à-Pître,HT0234,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Cap-Haïtien,HT0311,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Quartier Morin,HT0312,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Limonade,HT0313,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Acul du Nord,HT0321,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Plaine du Nord,HT0322,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Milot,HT0323,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Grande Riviere Du Nord,HT0331,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Bahon,HT0332,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Saint-Raphaël,HT0341,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Dondon,HT0342,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Ranquitte,HT0343,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Pignon,HT0344,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,La Victoire,HT0345,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Borgne,HT0351,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Port-Margot,HT0352,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
Organisations humanitaires et de développement,Nations unies,UNDSS,Département de la sûreté et de la sécurité,Coord. & Log. & services support,Nord,HT03,Limbé,HT0361,p-code officiel de la table Admin du fichier OCHA,SRC-026,"OCHA Haïti — 3W présence opérationnelle, juin 2026 (CC BY)",juin 2026,2026-08-14,O,B,v1.2026.08
