date,gourdes_pour_1_dollar,exercice_fichier,source_id,attribution
2001-03-19,23.6371,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-03-21,23.6766,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-03-22,23.7745,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-03-23,23.6698,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-03-26,23.7188,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-03-27,23.8237,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-03-28,23.9964,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-03-29,24.0081,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-03-30,23.9641,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-02,24.0166,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-03,23.9021,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-04,23.7503,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-05,23.6859,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-06,23.4367,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-09,23.1753,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-10,23.0055,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-11,23.0529,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-12,23.1917,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-16,23.1568,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-17,23.2442,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-18,23.363,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-19,23.3003,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-20,23.3446,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-23,23.3281,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-24,23.3116,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-25,23.3655,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-26,23.4073,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-27,23.4057,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-04-30,23.4651,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-02,23.1942,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-03,23.3905,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-04,23.3592,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-07,23.3767,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-08,23.3537,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-09,23.4113,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-10,23.2849,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-11,23.3796,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-14,23.3027,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-15,23.2486,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-16,23.3934,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-17,23.3882,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-21,23.3318,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-22,23.3134,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-23,23.4047,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-24,23.41,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-25,23.3814,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-28,23.3777,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-29,23.3606,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-30,23.4701,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-05-31,23.5197,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-01,23.4987,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-04,23.5367,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-05,23.6421,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-06,23.7427,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-07,23.919,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-08,23.9834,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-11,23.8578,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-12,23.7499,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-13,23.6195,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-15,23.478,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-18,23.4524,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-19,23.4876,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-20,23.584,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-21,23.8597,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-22,23.9509,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-25,23.9655,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-26,24.1172,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-27,24.2328,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-28,24.3566,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-06-29,24.3731,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-02,24.313,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-03,24.3233,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-04,24.1108,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-05,23.9291,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-06,23.9638,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-09,23.8506,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-10,23.9704,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-11,23.9751,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-12,23.987,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-13,24.0162,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-16,24.0033,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-17,24.0185,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-18,24.1824,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-19,24.2086,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-20,24.258,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-23,24.2071,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-24,24.1072,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-25,24.1472,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-26,24.1492,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-27,24.1247,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-30,24.0276,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-07-31,24.1052,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-01,24.2224,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-02,24.2194,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-03,24.2006,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-06,24.1422,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-07,24.4701,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-08,24.6883,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-09,24.7864,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-10,24.916,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-13,25.166,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-14,25.5169,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-16,25.2801,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-17,24.9873,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-20,24.8125,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-21,24.5044,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-22,24.3107,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-23,24.106,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-24,24.1719,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-27,24.4748,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-28,24.4036,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-29,24.3037,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-30,24.2519,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-08-31,24.4244,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-03,24.6078,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-04,24.4241,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-05,24.5121,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-06,24.6306,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-07,24.6923,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-10,24.5714,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-11,24.7028,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-12,24.9109,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-13,24.9072,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-14,25.153,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-17,25.3749,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-18,25.4699,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-19,25.3288,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-20,25.2464,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-21,25.0655,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-24,24.9248,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-25,25.1442,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-26,25.3533,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-27,25.4723,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-09-28,25.4927,0001.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-01,25.4349,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-02,25.418,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-03,25.3966,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-04,25.325,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-05,25.4075,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-08,25.2513,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-09,25.3421,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-10,25.6381,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-11,25.7134,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-12,25.7983,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-15,25.723,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-16,25.742,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-18,25.7382,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-19,25.8225,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-22,25.9094,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-23,25.9003,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-24,25.9404,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-25,26.0016,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-26,26.0031,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-29,25.8794,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-30,25.94,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-10-31,26.0076,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-05,26.0528,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-06,26.1406,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-07,26.0834,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-08,26.1084,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-09,26.1556,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-12,26.1662,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-13,26.2555,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-14,26.4606,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-15,26.5415,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-16,26.6953,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-19,26.8919,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-20,27.0541,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-21,27.2614,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-22,27.1785,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-23,27.2294,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-26,27.0827,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-27,26.7451,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-28,26.3826,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-29,25.9722,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-11-30,25.9602,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-03,25.008,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-04,25.8932,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-05,26.058,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-06,26.4754,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-07,26.8597,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-10,26.529,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-11,26.579,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-12,26.2796,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-13,26.1261,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-14,25.8544,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-18,25.9983,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-19,26.0305,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-20,26.2188,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-21,26.2514,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-24,26.233,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-26,26.119,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-27,26.1893,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-28,26.1979,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2001-12-31,26.3389,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-03,26.2702,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-04,26.2535,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-07,26.363,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-08,26.4544,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-09,26.5461,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-10,26.7058,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-11,26.797,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-14,26.6061,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-15,26.5281,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-16,26.4305,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-17,26.4872,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-18,26.5117,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-21,26.6897,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-22,27.0736,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-23,27.0393,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-24,26.8383,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-25,26.6307,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-28,26.7009,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-29,26.8614,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-30,26.8285,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-01-31,26.6744,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-01,26.7869,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-04,26.6362,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-05,26.4995,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-06,26.5596,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-07,26.5482,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-08,26.6416,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-13,26.6372,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-14,26.7474,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-15,26.7635,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-18,26.8989,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-19,26.8824,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-20,26.6753,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-21,26.7489,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-22,26.6842,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-25,26.7676,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-26,26.8668,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-27,27.0013,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-02-28,27.1982,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-03-01,27.0474,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-03-04,27.1054,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-03-05,26.8362,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-03-06,26.797,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-03-07,26.8321,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-03-08,26.9154,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
2002-03-11,26.9367,0102.pdf,SRC-007,"BRH — Banque de la République d'Haïti, taux de référence calculé à l'achat"
